city,company_id,salary_from,employment,schedule,experience,key_skills,specializations
Санкт-Петербург,7172,23500,full,shift,noExperience,,17.231 17.535 17.52
Санкт-Петербург,7172,23500,full,shift,noExperience,,17.231 17.535 17.52
Санкт-Петербург,7172,23500,full,shift,noExperience,,17.231 17.535 17.52
Казань,782253,28000,full,flyInFlyOut,between1And3,,21.158
unknown,1660661,30000,full,fullDay,noExperience,,18.348 18.81
unknown,3158168,89000,full,flyInFlyOut,between3And6,,21.482
unknown,3158168,89000,full,flyInFlyOut,between3And6,,21.482
Минск,2295149,450,full,shift,noExperience,,17.256 8.202
Минск,746250,800,full,fullDay,between1And3,,17.256 17.417 17.535 17.52 9.226 9.22
Каменск-Уральский,740571,21000,full,fullDay,between1And3,,4.429
unknown,901015,30000,full,fullDay,noExperience,,17.256 17.183 17.535 17.52
unknown,4644320,30000,full,fullDay,between1And3,,20.287 20.528 20.49 29.581
Санкт-Петербург,3776869,40000,full,fullDay,between1And3,,13.155
Пермь,44272,30000,part,flexible,noExperience,,17.242 17.183 12.18
Балашиха,180984,40000,full,fullDay,between1And3,,6.319 9.321 9.312 22.329
unknown,4274576,30000,full,fullDay,between1And3,,21.563 21.564
Бузулук,586857,50000,full,fullDay,between1And3,,17.302 17.256 17.417 17.324 17.231 17.535
unknown,2706005,40000,full,fullDay,between1And3,,17.302 17.242 17.306 17.231 17.535
Пермь,44272,25000,part,flexible,noExperience,,24.38 17.242 17.324 17.538 15.389
Мурманск,2222250,44000,full,fullDay,between1And3,,13.22 13.578
unknown,1478330,160000,full,fullDay,between1And3,,3.15 3.8 3.4 3.9
unknown,49357,41700,full,shift,between1And3,,17.256 4.338 21.275
unknown,3344,44000,full,fullDay,between1And3,,21.158
Тюмень,1492115,50000,full,fullDay,between3And6,,3.206 3.209 3.244 3.166 3.23 3.8
Новосибирск,49357,28000,full,shift,noExperience,,17.302 17.256 17.242 17.183 17.52
unknown,242574,27000,full,fullDay,noExperience,,29.556 29.495
unknown,3344,25000,full,fullDay,between1And3,,20.396 20.287 20.49 29.51 29.162 29.552
unknown,242574,27000,full,fullDay,noExperience,,29.556 29.495
Ростов-на-Дону,914644,15000,full,fullDay,noExperience,,17.242 17.324 17.149
unknown,49357,41100,full,shift,noExperience,,26.412 26.416 4.338 18.118 17.231
unknown,4409294,60000,full,fullDay,between3And6,,20.287 20.49 29.514
Новосибирск,2837713,25000,full,fullDay,moreThan6,,17.302 17.256 17.324 17.52
Екатеринбург,46587,25000,full,shift,between1And3,,18.129 29.516
Екатеринбург,1043716,110000,full,fullDay,between3And6,,1.273 1.82 1.42
Владимир,4804,19000,full,shift,noExperience,,12.18 4.278 15.391
,46587,17000,full,shift,noExperience,,29.541
unknown,1374986,400,full,fullDay,noExperience,,18.129
unknown,2101544,35000,full,fullDay,between1And3,,18.265
unknown,2101544,35000,full,fullDay,between1And3,,18.265
Тюмень,2833504,50000,full,fullDay,between1And3,,18.81 18.57
unknown,4409294,50000,full,fullDay,between3And6,,20.287
unknown,2101544,35000,full,fullDay,between1And3,,18.265
unknown,2101544,35000,full,fullDay,between1And3,,18.265
unknown,2101544,35000,full,fullDay,between1And3,,18.265
Магнитогорск,1942330,17000,full,fullDay,between1And3,,17.256 17.231 17.535
unknown,1634,30000,full,shift,between1And3,,17.256 17.535 17.52
Альметьевск,978960,25000,full,fullDay,between1And3,,17.149 26.742 21.74
Санкт-Петербург,620537,20000,full,fullDay,noExperience,,29.541
unknown,3913951,27500,full,fullDay,between1And3,,21.482 21.275 21.564 21.136
Альметьевск,586857,25000,full,fullDay,between1And3,,2.33 2.179 4.338 21.563 17.231 17.52
Москва,4081622,60000,full,fullDay,noExperience,,17.623 17.149 17.183 17.538 3.148 15.389
Минск,2874438,800,full,shift,between1And3,,22.491
посёлок Шушары,13819,50000,full,fullDay,between1And3,,21.275 21.563 21.564
unknown,2718754,40000,full,flyInFlyOut,between1And3,,22.204
Барнаул,1166254,30000,full,fullDay,between1And3,,1.11 1.27 1.273 1.89
unknown,3322489,45000,full,flyInFlyOut,noExperience,,29.588
Минск,1101160,750,full,fullDay,between1And3,,29.514
Москва,2856188,70000,full,fullDay,between3And6,,21.17 21.481 21.482 21.275 21.53 21.136
Краснодар,4802,35000,full,shift,between1And3,,17.443 17.256 17.242 17.52
Копейск,4271557,19000,full,fullDay,noExperience,,29.588 18.265
Копейск,4271557,19000,full,fullDay,noExperience,,29.588 18.265
unknown,4271557,19000,full,fullDay,noExperience,,29.588 18.265
unknown,4271557,19000,full,fullDay,noExperience,,29.588 18.265
Барнаул,827187,30000,full,fullDay,noExperience,,17.334 17.242
Санкт-Петербург,2206,60000,full,fullDay,between1And3,,17.269 17.149 17.183 17.538
unknown,2473032,50000,full,shift,between1And3,,29.553
Воронеж,4934,31000,full,shift,noExperience,,15.93 15.389 4.734 4.181 4.278 17.538
Алматы,3114470,130000,full,fullDay,between1And3,,4.47 4.278 4.264
unknown,1025275,22400,full,fullDay,noExperience,,17.111 17.256 17.242 17.183 17.487
unknown,2476133,35000,full,flyInFlyOut,noExperience,,29.545
Брест,746250,501,full,shift,between1And3,,17.256 17.417 17.535 17.52 2.102 5.103
Москва,3270,35000,full,shift,between1And3,,4.338 21.563 21.564
Ханты-Мансийск,4526,30000,full,fullDay,between1And3,,4.332 12.326
Санкт-Петербург,225070,24000,full,shift,noExperience,,17.302 17.256 17.183 17.231 17.44 17.52
unknown,1302505,850,full,fullDay,between1And3,,21.17 21.482 21.506
Санкт-Петербург,225070,27000,full,shift,between1And3,,17.302 17.256 17.242 17.324 17.535 17.52
Барнаул,583041,45000,full,fullDay,between1And3,,12.92 12.326 20.325 1.327
Брянск,2844281,20000,full,shift,between1And3,,4.255
unknown,1661861,10000,part,flexible,noExperience,,29.588
Калининград,1429888,40000,full,fullDay,between1And3,,21.17 21.482
Брянск,2844281,40000,full,fullDay,between1And3,,13.227 13.185 13.489
unknown,3959394,59600,full,fullDay,between1And3,,17.397 18.142 18.81 18.36 18.361
unknown,2844281,60000,full,shift,between1And3,,13.398
unknown,817282,25000,full,shift,between1And3,,21.275 21.564
unknown,2844281,60000,full,shift,between1And3,,13.398
unknown,139899,1000,full,fullDay,noExperience,,17.302 17.66 17.242 17.306 17.149 17.231
unknown,2749573,45000,full,fullDay,between3And6,,23.477 23.311 23.362 5.79 5.399
unknown,2460946,45500,full,fullDay,between1And3,,17.256 4.338
Чебоксары,3183603,25000,full,fullDay,between1And3,,5.399 5.224 5.371 3.148 17.149 23.214
unknown,715860,25000,full,fullDay,between1And3,,21.17 21.481 21.53 21.136
unknown,49357,34400,full,fullDay,between1And3,,17.231
село Новая Усмань,1635667,27000,full,fullDay,between1And3,,21.17 21.482 21.506
Иваново,3365455,25000,full,fullDay,between1And3,,17.301 17.333 17.334 17.441 21.136
Минск,2998351,500,full,shift,noExperience,,13.433
unknown,1040135,30000,full,fullDay,between3And6,,21.482
unknown,2850721,800,full,fullDay,between3And6,,7.267 7.503 29.51 29.162 29.552
unknown,2476133,35000,full,flyInFlyOut,noExperience,,29.545
Томск,3137557,27000,full,fullDay,between1And3,,21.17 21.482 21.506
Москва,2137009,50000,full,fullDay,between1And3,,29.516
unknown,49357,22000,full,fullDay,noExperience,,17.231
Тюмень,1246145,85000,full,flyInFlyOut,between1And3,,18.81 20.83
Наро-Фоминск,2137009,45000,full,shift,between1And3,,29.516
Тольятти,4299051,15000,full,fullDay,between1And3,,4.332 17.446
Тюмень,1246145,65000,full,flyInFlyOut,between1And3,,18.81 20.83
деревня Мартьяново,1942330,23000,full,fullDay,between1And3,,17.256 17.231 17.535
Минск,1101160,750,full,fullDay,noExperience,,29.556 29.588 29.51 29.495 29.545 29.553
Санкт-Петербург,620537,28000,full,fullDay,between1And3,,2.102
Новосибирск,831281,40000,full,fullDay,between1And3,,18.142 1.82 29.162 29.553
Балаково,1370997,20000,full,fullDay,between1And3,,21.563
Сосновый Бор,87021,30000,project,flexible,noExperience,,4.127 4.52 21.17 21.482 21.506
Могилёв,2448101,900,full,fullDay,between3And6,,29.559 29.583
посёлок Ферма,1942330,20000,full,fullDay,between1And3,,17.256 17.231 17.535
Тюмень,1246145,85000,full,flyInFlyOut,between1And3,,18.81 20.83
unknown,3027369,23000,full,fullDay,between1And3,,29.551
,38187,100800,full,fullDay,between3And6,,20.287 20.325 20.233 21.31
Москва,3719220,80000,full,fullDay,noExperience,,22.223 19.19 20.2 17.149 15.389 21.136
Саратов,220594,40000,full,fullDay,between1And3,,9.238 9.307 18.208 21.17 21.136
Нижний Новгород,187711,15000,full,fullDay,noExperience,,29.588
Ростов,1942330,21000,full,fullDay,noExperience,,17.256 17.231 17.535 17.52 15.389
unknown,698981,24000,project,flexible,between1And3,,29.556 29.541 20.186
unknown,2476133,30000,full,flyInFlyOut,noExperience,,29.545
Могилёв,2448101,900,full,fullDay,between3And6,,29.588 29.51 29.513
Колпино,1850859,35000,full,shift,between1And3,,18.212
unknown,4643963,130000,full,fullDay,noExperience,,20.396 20.49 29.56 29.515 29.581
unknown,558077,100000,full,fullDay,between1And3,,1.221 1.27 1.273 1.82
unknown,196621,34000,full,fullDay,between1And3,,17.256 17.324 17.535 17.52
Барнаул,558077,80000,full,fullDay,between1And3,,18.75 18.118 18.265
Могилёв,2448101,900,full,fullDay,between3And6,,20.49
Кемерово,2081323,25000,full,shift,noExperience,,4.47 4.278 4.264
unknown,1305566,30000,full,fullDay,noExperience,,17.256 17.535 17.52
unknown,753017,550,full,shift,noExperience,,17.52
,863957,1500,full,fullDay,between1And3,,1.221 1.211
Могилёв,2448101,900,full,fullDay,between3And6,,20.287 20.49
Бийск,3941055,20000,full,fullDay,noExperience,,17.256 17.52
Могилёв,2448101,950,full,fullDay,between3And6,,20.186 20.49
Томск,1214101,20000,full,fullDay,noExperience,,13.155
unknown,30203,90000,full,fullDay,between1And3,,13.22 13.578
unknown,1992447,46000,full,shift,between1And3,,13.22 13.578
unknown,2758884,28000,full,fullDay,noExperience,,18.208
unknown,4477206,100000,full,fullDay,between1And3,,4.374
Минск,2998351,500,full,fullDay,noExperience,,13.185
Усинск,55267,60000,full,flyInFlyOut,between3And6,,20.396 20.287 20.49 29.51 29.162 29.552
Екатеринбург,899317,60000,full,fullDay,between1And3,,20.573 20.83 20.233 2.249 2.425
Минск,2176178,300,full,fullDay,noExperience,,11.62
Пермь,642891,30000,full,fullDay,between1And3,,17.302 17.242 17.306 17.324 17.149 17.231
unknown,4464629,40000,full,fullDay,between3And6,,20.387
,71287,35000,full,fullDay,between1And3,,1.203 1.221 1.82 1.274 1.277 1.295
unknown,1929355,900,full,fullDay,between1And3,,29.556 29.495 21.564
unknown,646117,850,full,shift,noExperience,,17.256 17.417 17.242 17.196 17.149
Курган,2060179,26000,full,shift,between1And3,,29.56
unknown,646117,750,full,fullDay,between1And3,,17.256 17.418 17.535 17.52
unknown,1305566,35000,full,fullDay,noExperience,,17.256 17.535 17.52
unknown,646117,450,part,flexible,noExperience,,17.417 17.52
unknown,933778,18000,full,fullDay,noExperience,,22.204
unknown,646117,750,full,shift,between1And3,,17.256 17.417 17.183 17.52
unknown,196621,34000,full,fullDay,between1And3,,17.256 17.324 17.535 17.52
unknown,646117,800,full,fullDay,noExperience,,21.481 21.275 21.563 21.564 21.136
Москва,2476133,60000,full,fullDay,between3And6,,20.396 20.445 29.556 29.513
unknown,4071569,80000,full,flyInFlyOut,between1And3,,21.17 21.482 21.275 10.258
unknown,4071569,80000,full,flyInFlyOut,between1And3,,10.258
unknown,4071569,80000,full,flyInFlyOut,between1And3,,10.258
Нижний Новгород,4934,29000,full,fullDay,noExperience,,1.172 4.734 4.181 4.278 17.183 15.391
Москва,58140,40000,full,fullDay,between1And3,,18.13 18.142 18.245
unknown,783886,550,full,shift,between1And3,,17.256 17.52 2.102
Санкт-Петербург,2920708,50000,full,shift,between1And3,,13.22 13.578 13.227 13.228
unknown,1148573,28000,full,flexible,between1And3,,20.287 20.49
Москва,1276,34500,full,shift,noExperience,,21.176 21.275 21.564 17.256 17.535
Минск,149094,1350,full,shift,between1And3,,29.511 18.153
unknown,533,30000,full,fullDay,noExperience,,15.388 15.389 15.346
unknown,533,30000,full,fullDay,noExperience,,17.111 17.242 17.306 17.149 17.358 17.52
unknown,1000852,22000,full,fullDay,noExperience,,17.302 17.242 17.183 17.487 17.24 17.52
unknown,1000852,22000,full,fullDay,noExperience,,29.556 29.495 29.512 17.256 17.231 3.151
Ижевск,1094709,21500,full,shift,noExperience,,17.256 17.231 17.24 17.52
Чита,1714361,23000,full,fullDay,between1And3,,29.495 21.564
село Мишкино,1942330,14000,full,fullDay,noExperience,,17.256 17.231 17.535 17.52 15.389
unknown,1000852,22000,full,fullDay,noExperience,,17.302 17.242 17.183 17.487 17.24 17.52
unknown,1214101,22000,full,fullDay,between3And6,,13.155
unknown,1000852,23000,full,fullDay,noExperience,,29.556 29.495 29.512 17.256 17.231 3.151
Волгоград,2264343,20800,full,fullDay,noExperience,,29.495
село Сырейка,60377,15000,full,fullDay,noExperience,,4.494
Москва,1276,47300,full,shift,between1And3,,29.588 17.256 17.242 17.231 17.52
unknown,1214101,10000,full,fullDay,noExperience,,22.204 4.494 15.313
Минск,1130357,1400,full,fullDay,between1And3,,4.127 4.52 21.17 21.482 21.506
Орёл,942853,23000,full,fullDay,between1And3,,5.126 5.224 5.177 17.623 17.242 17.183
Красноярск,3061461,160000,full,flyInFlyOut,between3And6,,10.258
Брест,1314867,900,full,fullDay,between3And6,,20.573 20.83 20.233 2.249 2.425
Москва,1276,33700,full,shift,noExperience,,17.256 17.535 17.52
Москва,2359691,40000,full,shift,between3And6,,18.75 18.84 18.265 18.298 13.49
unknown,4433556,3000000,full,fullDay,between1And3,,29.588 17.334 17.256 17.66 17.149 3.148
unknown,196621,27000,full,shift,noExperience,,29.495
Минск,2998351,400,full,fullDay,noExperience,,13.433
Минск,3249888,1000,full,fullDay,between3And6,,29.495 29.545 21.275 21.564 21.136
Биробиджан,3786259,26000,full,fullDay,noExperience,,17.397 17.256 17.417 17.279 21.563 21.564
unknown,2748,21300,full,fullDay,noExperience,,1.203 1.172 1.89
Ростов-на-Дону,1136023,25000,full,fullDay,between1And3,,1.221 1.82 1.359 1.9 1.1
unknown,2502744,530,full,fullDay,noExperience,,29.495
unknown,2476133,13000,full,flexible,between1And3,,20.396 20.83 18.354 18.201
unknown,21200,60000,full,fullDay,between1And3,,4.332 17.58 27.533
unknown,783886,650,full,shift,between1And3,,2.102 5.103 5.106
Нижний Новгород,1702127,25000,full,fullDay,noExperience,,2.43 2.102 5.192 5.103 5.42
Архангельск,562763,16000,full,fullDay,noExperience,,29.541
unknown,749289,600,full,shift,noExperience,,17.231
Брест,3059725,630,full,fullDay,noExperience,,29.495
unknown,1031053,20000,full,shift,between1And3,,17.111 17.256 17.358 17.183 17.487 17.52
Киров,1068873,15000,full,fullDay,between1And3,,4.494
Ижевск,2206,30000,full,fullDay,noExperience,,1.172 1.225 1.536 17.269 17.149 17.538
Санкт-Петербург,1614156,65000,full,fullDay,between3And6,,21.17 21.482 21.136
Минск,4148450,1500,full,flexible,noExperience,,21.482
Архангельск,562763,13000,full,fullDay,noExperience,,29.541
Шклов,2502744,600,full,shift,noExperience,,17.256
unknown,2825257,30000,full,fullDay,noExperience,,17.65 17.66 17.149 17.535 3.148
Москва,1853234,60000,full,fullDay,between1And3,,3.236 3.318 3.23 3.8 17.242
unknown,196621,24300,full,shift,noExperience,,17.256 17.183 17.535 17.52
Красноярск,3492980,20000,full,fullDay,noExperience,,17.196
unknown,783886,600,full,shift,between1And3,,17.256 17.231 17.535 2.425 5.426
Домодедово,566430,50000,full,fullDay,noExperience,,4.332 4.205 4.255 4.264
unknown,3148,23000,full,shift,between1And3,,1.82 1.211
Санкт-Петербург,49019,50000,full,fullDay,noExperience,,17.625 17.242 17.279
Новокуйбышевск,2245,17000,full,fullDay,between1And3,,19.108 19.18 17.623 17.324 5.224 5.42
unknown,783886,600,full,shift,between1And3,,17.256 17.231 17.535 2.425 5.426
Красногорск,717220,45000,full,shift,between1And3,,1.172 1.82 1.211 25.381 25.386
Кемерово,3428360,16000,full,shift,between3And6,,8.202
