city,company_id,salary_from,employment,schedule,experience,key_skills,specializations
Уфа,3316060,25000,full,fullDay,between1And3,,1.27 1.272 1.273 1.42 1.89 4.278
,5694,50000,full,fullDay,between1And3,,17.242 17.149
Москва,1035097,20500,part,flexible,between3And6,,2.43 2.469
unknown,4367110,50000,full,shift,noExperience,,17.111 17.242 17.149 17.358 17.487 17.52
unknown,4367110,50000,full,shift,noExperience,,17.111 17.242 17.149 17.358 17.487 17.52
unknown,4367110,50000,full,shift,noExperience,,17.111 17.242 17.149 17.358 17.487 17.52
unknown,49357,22000,part,shift,noExperience,,17.256 17.231 17.535 17.24 17.52 15.389
Первоуральск,997065,17500,full,fullDay,between1And3,,29.583
Улан-Удэ,951490,30000,full,fullDay,noExperience,,7.267 7.503 29.51 29.162 29.552
Ярославль,3273910,35000,full,fullDay,noExperience,,16.76
unknown,1894985,80000,full,fullDay,between3And6,,2.434 2.342 2.343 2.344 3.26
Ижевск,954103,36000,full,fullDay,between1And3,,17.256 17.196 17.231
Ростов-на-Дону,630474,30000,full,shift,between1And3,,6.319 18.208 2.102
Почеп,2915843,25000,full,fullDay,noExperience,,18.13
Химки,58031,45000,full,fullDay,between1And3,,17.302 17.144 17.66 13.227 13.228 13.185
,49357,40000,full,fullDay,between3And6,,18.56 18.265
Красноярск,3718968,80000,full,flyInFlyOut,between3And6,,21.482
Москва,2579929,80000,full,fullDay,between1And3,,17.156 20.189 20.2 20.7 20.375 20.186
unknown,4663292,50000,full,flyInFlyOut,noExperience,,29.556 29.542 29.559 29.581 20.287 20.49
unknown,787157,35000,full,fullDay,noExperience,,17.443 17.256 17.242 17.183 17.52
Ростов-на-Дону,586787,50000,full,fullDay,between3And6,,4.332 4.429 6.254 6.319 6.247
unknown,12917,47000,full,fullDay,between3And6,,17.324 17.231
unknown,3592,25000,full,fullDay,between1And3,,17.256 17.52 3.151
unknown,1087156,33000,full,shift,noExperience,,18.129
unknown,1087156,33000,full,shift,noExperience,,18.129
unknown,1087156,33000,full,shift,noExperience,,18.129
unknown,3890388,20000,full,fullDay,noExperience,,13.587 13.398 13.131
unknown,1321461,24000,full,shift,noExperience,,17.256 17.183 17.231 17.52 2.102
unknown,1894985,25000,full,fullDay,between1And3,,1.221 1.82
Пермь,165358,40000,full,flyInFlyOut,between3And6,,20.287
,1433,35000,full,fullDay,noExperience,,7.222 7.239 7.392 17.15 17.183 15.39
unknown,1321461,24000,full,fullDay,noExperience,,29.556 29.588 29.495
Красноярск,968070,97000,full,flyInFlyOut,between3And6,,29.51 29.549
unknown,1317294,27000,full,shift,noExperience,,13.22 13.578 13.227 17.144
unknown,802641,55000,full,fullDay,between1And3,,1.203 29.556 29.56 29.581 20.49
Санкт-Петербург,665662,55000,full,fullDay,between1And3,,20.287 20.83 20.387 18.81
unknown,1321461,23000,full,fullDay,noExperience,,29.556 29.588 29.495 17.256 17.231
,113756,37000,full,fullDay,between1And3,,1.27 1.273 1.89
unknown,1966177,39000,full,fullDay,noExperience,,29.556 29.495
Липецк,1433,90000,full,fullDay,between3And6,,5.219 5.224 5.132 7.222 7.239 17.15
Челябинск,2333211,40000,full,fullDay,noExperience,,17.417 17.242 17.306 17.196 17.183
unknown,3890388,20000,full,fullDay,noExperience,,13.587 13.398 13.131
unknown,1276,20400,full,fullDay,between1And3,,29.495
unknown,17796,50000,full,fullDay,between1And3,,22.329
,49357,40000,full,fullDay,between3And6,,18.56 18.265
Ижевск,954103,36000,full,fullDay,between1And3,,17.256 17.196 17.231
unknown,1321461,23000,full,shift,between1And3,,17.302 17.256 17.231 17.24 17.52
Москва,196262,35000,full,fullDay,noExperience,,4.255 4.181 4.264
Челябинск,1741228,50000,full,fullDay,noExperience,,13.131
unknown,802641,50000,full,fullDay,between1And3,,1.203 1.82 29.56 29.581 20.49
unknown,38314,30000,full,fullDay,noExperience,,21.17 21.482 21.506
unknown,112694,30000,full,shift,noExperience,,24.38 17.256 17.183 17.44 17.52 15.389
unknown,49357,22000,full,shift,noExperience,,17.256 17.231 17.535 17.24 17.52 15.389
г Иваново,1942330,17000,full,fullDay,noExperience,,17.256 17.231 17.535 17.52 15.389
поселок Измайлово,566430,70000,full,fullDay,moreThan6,,23.477 23.352 23.311 23.12 23.362
unknown,1087156,25000,full,shift,noExperience,,18.129
unknown,1087156,25000,full,shift,noExperience,,18.129
unknown,1087156,25000,full,shift,noExperience,,18.129
unknown,1087156,25000,full,shift,noExperience,,18.129
Кулебаки,1942330,17798,full,fullDay,noExperience,,17.256 17.231 17.535 17.52 15.389
Челябинск,1942330,20500,full,fullDay,noExperience,,17.256 17.231 17.535 17.52 15.389
Иваново,1942330,18000,full,fullDay,noExperience,,17.256 17.231 17.535 17.52 15.389
Манитоорск,1942330,15000,full,fullDay,noExperience,,17.256 17.231 17.535 17.52 15.389
г Екатеринбург,1942330,25500,full,fullDay,noExperience,,17.256 17.231 17.535 17.52 15.389
unknown,3890388,20000,full,fullDay,noExperience,,13.587 13.398 13.131
Нижний Новород,1942330,19300,full,fullDay,noExperience,,17.256 17.231 17.535 17.52 15.389
деревня Новосельцево,4127578,45000,full,fullDay,between1And3,,29.553
Казань,1942330,25000,full,fullDay,noExperience,,17.256 17.231 17.535 17.52 15.389
Казань,55598,18000,full,fullDay,noExperience,,29.495
г Казань,1942330,25000,full,fullDay,noExperience,,17.256 17.231 17.535 17.52 15.389
unknown,1321461,23000,full,shift,between1And3,,17.256 17.183 17.535 17.24 17.52
Рязань,3776,31000,full,shift,noExperience,,1.172 1.295 15.93 15.388 15.391 12.18
Санкт-Петербург,1259845,60000,full,shift,between1And3,,13.587 13.131
Москва,19804,80000,full,shift,between3And6,,13.587 13.398 13.131 13.227 24.38 24.377
Минск,3171539,800,full,fullDay,between1And3,,29.541
unknown,49357,22000,full,shift,noExperience,,17.256 17.231 17.535 17.24 17.52 15.389
unknown,1321461,23000,full,shift,between1And3,,17.256 17.183 17.535 17.24 17.52
Москва,1731,40000,full,fullDay,between1And3,,17.256
unknown,3890388,20000,full,fullDay,noExperience,,13.587 13.398 13.131
unknown,1064063,25000,full,fullDay,noExperience,,17.256 17.242 17.52
unknown,1321461,23000,full,fullDay,noExperience,,29.556 29.588 29.495
Пермь,738253,12800,full,fullDay,noExperience,,4.494
Санкт-Петербург,1433,70000,full,fullDay,between1And3,,5.219 5.132 7.222 7.239 17.15 17.623
unknown,49357,19800,full,shift,noExperience,,17.256 17.231 17.535 17.24 17.52 15.389
unknown,654297,30000,full,fullDay,noExperience,,17.183 17.52
Нижний Новгород,246664,35000,full,shift,noExperience,,7.235 7.733 7.503 7.392
Магнитогорск,22259,25000,full,fullDay,noExperience,,5.365 5.126 17.65 17.66 17.149 17.535
unknown,654297,30000,full,fullDay,noExperience,,17.183 17.52
Санкт-Петербург,1433,70000,full,fullDay,between1And3,,5.219 5.132 7.222 7.239 17.15 17.623
unknown,49357,26200,full,shift,between1And3,,17.256 4.338
,3592,30000,full,fullDay,between1And3,,29.516 17.44
Москва,534206,50000,full,fullDay,between1And3,,20.287 17.417 21.275 21.564 26.439
Москва,1731,15000,part,shift,noExperience,,17.256 17.44
Люберцы,1105772,50000,full,fullDay,between1And3,,4.332 7.222
,863957,680,full,shift,noExperience,,15.237 18.142 29.51 29.517
,49357,40000,full,fullDay,between3And6,,18.56 18.265
,1146291,30000,full,shift,between1And3,,29.511
unknown,3222758,45000,full,fullDay,between3And6,,18.129 29.516
Санкт-Петербург,72995,50000,full,shift,between3And6,,17.256 17.535 17.52
поселок Залесье,227442,19000,full,fullDay,noExperience,,29.556 29.588 29.541
Симферополь,4730463,30000,full,fullDay,between1And3,,21.17 21.482 21.506
Самара,1261498,35000,full,fullDay,noExperience,,22.175 15.389
unknown,49357,26900,full,shift,between1And3,,17.256 4.338
unknown,3890388,40000,full,fullDay,noExperience,,13.131 13.185
unknown,4314341,27000,full,fullDay,between1And3,,21.563 21.564
Почеп,2915843,20000,full,fullDay,between1And3,,18.13
Ярославль,54408,50000,full,fullDay,between3And6,,18.129 17.196
unknown,3890388,40000,full,fullDay,noExperience,,13.131 13.185
,676551,18000,full,fullDay,noExperience,,29.545
Санкт-Петербург,31813,40000,full,shift,between1And3,,7.267 7.14 7.222 7.392
,173621,70000,full,fullDay,between1And3,,1.11
Старая Купавна,1025275,38000,full,shift,noExperience,,17.111 17.256 17.358 17.487 17.535 17.52
Ярославль,54408,30000,full,fullDay,between1And3,,18.129
unknown,7944,70000,full,fullDay,between1And3,,8.462 8.356 23.479 5.579 5.106
,173621,110000,full,fullDay,between3And6,,1.11
Новосибирск,2953625,20000,full,fullDay,noExperience,,14.749 14.178 14.87 14.217 21.158
Нижневартовск,1862634,40000,full,fullDay,between1And3,,20.484
Москва,969031,70000,full,fullDay,between1And3,,1.172 1.27 1.272 1.273 1.89
unknown,3890388,40000,full,fullDay,noExperience,,13.131 13.185
unknown,4244,60000,full,shift,between3And6,,17.301 17.196 18.212
unknown,1756838,37900,full,fullDay,between1And3,,18.81 18.36
Ярославль,54408,25000,full,fullDay,between1And3,,18.129 18.568
unknown,1894985,40000,full,fullDay,moreThan6,,23.477 23.478 23.352 23.311 23.12 23.362
Киров,821869,27000,full,fullDay,between1And3,,18.142
посёлок городского типа Горки Ленинские,2493014,100000,full,flexible,between1And3,,21.48 21.17 21.482 21.136 21.506
unknown,196621,19800,full,fullDay,noExperience,,17.256 17.183 17.535 17.52
Санкт-Петербург,924205,40000,full,shift,between1And3,,22.175 22.193 22.518 22.329
Минск,1107252,700,full,fullDay,between1And3,,17.333 17.149 17.538
unknown,49357,25300,full,shift,between1And3,,17.256 4.338
,897967,37000,full,shift,noExperience,,7.235 18.142 18.16 18.118
unknown,3890388,40000,full,fullDay,noExperience,,13.131 13.185
Пермь,4934,43000,full,fullDay,noExperience,,12.92 12.18 15.93 3.148 17.149 4.278
unknown,1966177,50000,full,fullDay,between1And3,,29.588 29.511 29.553
unknown,233323,600,full,shift,noExperience,,17.256 17.183 17.535 17.52
unknown,2669127,50000,full,fullDay,between3And6,,20.396 20.49 29.56 29.515 29.581
unknown,3527007,1000,full,fullDay,noExperience,,21.17
unknown,1713617,130000,full,fullDay,between3And6,,2.43 2.261
unknown,3890388,40000,full,fullDay,noExperience,,13.131 13.185
unknown,4733895,35000,full,fullDay,noExperience,,29.556 29.588 29.495 29.545 29.517 21.564
Южно-Сахалинск,3575350,45000,full,fullDay,noExperience,,17.397 17.256 17.417 17.242 17.324 17.486
unknown,32569,100000,full,fullDay,between3And6,,20.527 17.256 17.196 17.324
unknown,1117786,35000,full,fullDay,between1And3,,7.267 7.503 29.51 29.162 29.552
Красноярск,3718968,90000,full,flyInFlyOut,between3And6,,21.482
,49357,40000,full,fullDay,between3And6,,18.56 18.265
Почеп,2915843,20000,full,fullDay,between1And3,,18.13 18.36 29.515
Ростов-на-Дону,863126,35000,full,shift,between1And3,,22.491
unknown,94842,18600,full,shift,noExperience,,29.541 4.494 4.374
,1450831,1000,full,fullDay,between1And3,,21.17 21.482
Москва,2743,60000,full,fullDay,between1And3,,20.287 20.49 29.514
unknown,36753,38000,full,fullDay,between1And3,,20.396 20.49 29.56 29.515 29.581
Москва,4855,30000,full,fullDay,noExperience,,22.491 22.204 22.175 15.313
unknown,208189,45000,full,fullDay,between1And3,,17.256 17.149 17.152 21.275 21.74 18.73
Томская область,1065820,30000,full,fullDay,between1And3,,2.44 2.434 2.425
Нижний Новгород,1655845,50000,full,fullDay,noExperience,,17.196 17.149 17.183 17.279 17.152 17.538
Москва,157215,45000,full,fullDay,between1And3,,5.219 5.51 17.256 17.149 3.114 3.148
Москва,43140,65250,full,fullDay,noExperience,,15.146 13.131 13.537
unknown,4733895,40000,full,fullDay,noExperience,,18.174 29.495 29.545 21.275 21.564 21.136
Пермь,4934,43000,full,fullDay,noExperience,,12.92 15.93 3.148 17.149 17.538 4.278
unknown,2209237,25000,full,fullDay,between1And3,,17.231
unknown,94842,18600,full,shift,noExperience,,29.495
Минск,721346,500,full,shift,between1And3,,17.256 17.324 17.44 4.338
,2978986,50000,full,fullDay,between3And6,,2.261 5.262
Самара,2694910,28000,full,fullDay,between1And3,,17.256
unknown,4092366,80000,full,flyInFlyOut,noExperience,,29.545
Челябинск,1741228,50000,full,fullDay,noExperience,,13.587 13.398 13.131
unknown,94842,17000,full,shift,noExperience,,29.556 15.237 21.564
село Александровка,792666,35000,full,fullDay,between3And6,,18.81 18.36
Екатеринбург,1329403,40000,full,fullDay,noExperience,,17.625 17.196 17.149 17.279 17.538 26.473
Волгоград,3768144,50000,full,fullDay,between3And6,,20.396 20.527 20.528 20.83
поселок Неелово 1-е,2158687,20000,full,fullDay,between1And3,,17.52
unknown,4092366,80000,full,flyInFlyOut,noExperience,,29.545
unknown,2209237,22000,full,fullDay,noExperience,,29.556 29.495 17.231
unknown,4244,60000,full,flexible,between1And3,,17.301 17.196 18.212
Иркутск,1074019,40000,full,fullDay,between1And3,,6.254 6.319 6.247
unknown,94842,17000,full,shift,noExperience,,29.556 29.588 29.495 29.545 18.208
Армавир,367889,35000,full,fullDay,between1And3,,21.17 21.482 21.506
Сочи,1065039,120000,full,fullDay,noExperience,,12.18 12.376 4.264
unknown,3322489,30000,full,flexible,noExperience,,29.545 29.517 21.563 21.564
unknown,196621,26000,full,shift,between1And3,,17.256 17.535
,1966177,75000,full,flyInFlyOut,between3And6,,18.153
unknown,4733895,60000,full,fullDay,noExperience,,4.734 4.127 4.52 21.482 15.308 15.388
Ростов-на-Дону,2536543,30000,full,fullDay,noExperience,,17.256 17.242 17.196 17.149
Санкт-Петербург,614440,60000,full,fullDay,between1And3,,17.397 26.449
Челябинск,1741228,50000,full,fullDay,noExperience,,13.131
unknown,3270738,33000,full,fullDay,between1And3,,22.491
unknown,2209237,25000,full,shift,noExperience,,29.556 29.495 17.231
Москва,3846684,43000,full,shift,noExperience,,8.77 8.575 8.356 8.135
Казань,610587,27000,full,fullDay,noExperience,,4.127 4.52 7.392 15.313
Тосненский район,2445932,60000,full,fullDay,between1And3,,21.17 21.482 21.506
Тюмень,7172,28000,full,shift,between1And3,,20.396 20.445 20.527
unknown,920967,25000,full,flexible,between1And3,,13.438 17.52
Челябинск,7172,24000,full,fullDay,between1And3,,4.205 4.429 4.264
Иваново,1087156,30000,full,fullDay,noExperience,,18.129
Челябинск,7172,25500,full,shift,between1And3,,21.482 21.275
unknown,7172,31000,full,shift,between1And3,,17.256
unknown,7172,29500,full,shift,between1And3,,22.204 18.208
Москва,1647501,65000,full,fullDay,between3And6,,18.142 18.57 18.153 20.83 20.325 20.233
unknown,982852,150000,full,fullDay,between1And3,,8.461 8.575 20.83
unknown,2803436,40000,full,fullDay,between1And3,,9.139 9.94 1.327 1.137 3.328 3.9
unknown,7172,28000,full,shift,noExperience,,17.302 17.256 17.183 17.231 17.535
unknown,7172,33000,full,shift,noExperience,,17.302 17.256 17.183 17.231 17.535
unknown,7172,28000,full,shift,noExperience,,17.302 17.256 17.183 17.231 17.535
Москва,7172,28000,full,shift,noExperience,,17.302 17.256 17.183 17.231 17.535 12.18
unknown,7172,28000,full,shift,noExperience,,17.302 17.256 17.183 17.231 17.535 12.18
Москва,1587525,40000,full,fullDay,noExperience,,18.143
unknown,3441030,15000,full,fullDay,noExperience,,22.204 4.494 15.313
unknown,833156,25000,full,shift,between1And3,,8.77 8.461 8.736 8.135 8.202
unknown,920967,25000,full,shift,between1And3,,13.438 17.52
unknown,4733895,40000,full,fullDay,noExperience,,29.556 29.588 29.495 29.512 29.545 29.517
unknown,4608369,18000,part,flexible,noExperience,,29.588 29.495 18.208
unknown,863126,39600,full,fullDay,between1And3,,22.491 22.204 22.353
